"","id","time...1","b1.Rsp","b1.CRsp","b1.RT","time...5","b2.Rsp","b2.CRsp","b2.RT","time...9","b3.Rsp","b3.CRsp","b3.RT","time...13","b4.Rsp","b4.CRsp","b4.RT","time...17","b5.Rsp","b5.CRsp","b5.RT","time...21","b6.Rsp","b6.CRsp","b6.RT"
"448","006.csv","2019_5_28_16_1_29.743",1,1,348,"2019_5_28_16_8_53.014",0,0,0,"2019_5_28_16_16_26.406",1,1,877,"2019_5_28_16_24_8.817",0,0,0,"2019_5_28_16_31_26.57",0,0,0,"2019_5_28_16_38_38.204",1,0,469
"449","006.csv","2019_5_28_16_1_32.794",1,0,457,"2019_5_28_16_8_56.049",0,0,0,"2019_5_28_16_16_29.457",0,0,0,"2019_5_28_16_24_11.851",0,0,0,"2019_5_28_16_31_29.604",0,0,0,"2019_5_28_16_38_41.255",1,1,370
"450","006.csv","2019_5_28_16_1_35.845",1,0,326,"2019_5_28_16_8_59.083",0,0,0,"2019_5_28_16_16_32.491",0,0,0,"2019_5_28_16_24_14.885",0,0,0,"2019_5_28_16_31_32.638",0,0,0,"2019_5_28_16_38_44.306",1,0,423
"451","006.csv","2019_5_28_16_1_38.896",1,0,331,"2019_5_28_16_9_2.117",0,0,0,"2019_5_28_16_16_35.525",0,0,0,"2019_5_28_16_24_17.919",0,0,0,"2019_5_28_16_31_35.673",0,0,0,"2019_5_28_16_38_47.357",1,0,372
"452","006.csv","2019_5_28_16_1_41.947",1,0,360,"2019_5_28_16_9_5.152",0,0,0,"2019_5_28_16_16_38.559",1,1,883,"2019_5_28_16_24_20.954",0,0,0,"2019_5_28_16_31_38.707",1,1,623,"2019_5_28_16_38_50.408",1,1,377
"453","006.csv","2019_5_28_16_1_44.998",1,1,293,"2019_5_28_16_9_8.186",0,0,0,"2019_5_28_16_16_41.611",0,0,0,"2019_5_28_16_24_23.988",0,0,0,"2019_5_28_16_31_41.758",0,0,0,"2019_5_28_16_38_53.459",1,0,358
"454","006.csv","2019_5_28_16_1_48.049",1,0,322,"2019_5_28_16_9_11.22",0,0,0,"2019_5_28_16_16_44.645",0,0,0,"2019_5_28_16_24_27.022",0,0,0,"2019_5_28_16_31_44.792",0,0,0,"2019_5_28_16_38_56.51",1,1,363
"455","006.csv","2019_5_28_16_1_51.1",1,0,319,"2019_5_28_16_9_14.254",0,0,0,"2019_5_28_16_16_47.679",1,1,915,"2019_5_28_16_24_30.057",0,0,0,"2019_5_28_16_31_47.826",0,0,0,"2019_5_28_16_38_59.561",1,0,376
"456","006.csv","2019_5_28_16_1_54.151",1,1,324,"2019_5_28_16_9_17.289",0,0,0,"2019_5_28_16_16_50.73",0,0,0,"2019_5_28_16_24_33.091",0,0,0,"2019_5_28_16_31_50.861",1,1,837,"2019_5_28_16_39_2.612",1,1,374
"457","006.csv","2019_5_28_16_1_57.185",1,1,338,"2019_5_28_16_9_20.323",0,0,0,"2019_5_28_16_16_53.764",0,0,0,"2019_5_28_16_24_36.125",1,1,853,"2019_5_28_16_31_53.912",0,0,0,"2019_5_28_16_39_5.663",1,0,363
"458","006.csv","2019_5_28_16_2_0.236",1,0,335,"2019_5_28_16_9_23.357",1,1,765,"2019_5_28_16_16_56.799",0,0,0,"2019_5_28_16_24_39.176",0,0,0,"2019_5_28_16_31_56.946",0,0,0,"2019_5_28_16_39_8.714",1,0,336
"459","006.csv","2019_5_28_16_2_3.287",1,1,332,"2019_5_28_16_9_26.408",0,0,0,"2019_5_28_16_16_59.833",1,1,882,"2019_5_28_16_24_42.21",0,0,0,"2019_5_28_16_31_59.98",0,0,0,"2019_5_28_16_39_11.765",1,0,397
"460","006.csv","2019_5_28_16_2_6.338",1,0,289,"2019_5_28_16_9_29.442",0,0,0,"2019_5_28_16_17_2.884",0,0,0,"2019_5_28_16_24_45.245",0,0,0,"2019_5_28_16_32_3.014",0,0,0,"2019_5_28_16_39_14.816",1,1,402
"461","006.csv","2019_5_28_16_2_9.389",1,0,286,"2019_5_28_16_9_32.477",0,0,0,"2019_5_28_16_17_5.918",0,0,0,"2019_5_28_16_24_48.279",1,1,755,"2019_5_28_16_32_6.049",0,0,0,"2019_5_28_16_39_17.867",1,1,415
"462","006.csv","2019_5_28_16_2_12.44",1,0,347,"2019_5_28_16_9_35.511",0,0,0,"2019_5_28_16_17_8.952",0,0,0,"2019_5_28_16_24_51.33",0,0,0,"2019_5_28_16_32_9.083",0,0,0,"2019_5_28_16_39_20.918",1,1,484
"463","006.csv","2019_5_28_16_2_15.49",1,0,344,"2019_5_28_16_9_38.545",0,0,0,"2019_5_28_16_17_11.987",0,0,0,"2019_5_28_16_24_54.364",0,0,0,"2019_5_28_16_32_12.117",1,1,692,"2019_5_28_16_39_23.969",1,0,321
"464","006.csv","2019_5_28_16_2_18.541",1,0,317,"2019_5_28_16_9_41.58",0,0,0,"2019_5_28_16_17_15.021",0,0,0,"2019_5_28_16_24_57.398",0,0,0,"2019_5_28_16_32_15.168",1,1,865,"2019_5_28_16_39_27.02",1,0,422
"465","006.csv","2019_5_28_16_2_21.592",1,1,306,"2019_5_28_16_9_44.614",0,0,0,"2019_5_28_16_17_18.055",0,0,0,"2019_5_28_16_25_0.433",0,0,0,"2019_5_28_16_32_18.219",0,0,0,"2019_5_28_16_39_30.07",1,0,435
"466","006.csv","2019_5_28_16_2_24.643",1,0,320,"2019_5_28_16_9_47.648",1,1,642,"2019_5_28_16_17_21.089",0,0,0,"2019_5_28_16_25_3.467",0,0,0,"2019_5_28_16_32_21.254",0,0,0,"2019_5_28_16_39_33.121",1,0,352
"467","006.csv","2019_5_28_16_2_27.694",1,0,308,"2019_5_28_16_9_50.699",0,0,0,"2019_5_28_16_17_24.124",0,0,0,"2019_5_28_16_25_6.501",1,1,661,"2019_5_28_16_32_24.288",1,1,714,"2019_5_28_16_39_36.172",1,1,469
"468","006.csv","2019_5_28_16_2_30.745",1,0,257,"2019_5_28_16_9_53.733",0,0,0,"2019_5_28_16_17_27.158",0,0,0,"2019_5_28_16_25_9.552",0,0,0,"2019_5_28_16_32_27.339",1,1,591,"2019_5_28_16_39_39.223",1,0,546
"469","006.csv","2019_5_28_16_2_33.796",1,1,287,"2019_5_28_16_9_56.768",0,0,0,"2019_5_28_16_17_30.192",0,0,0,"2019_5_28_16_25_12.586",0,0,0,"2019_5_28_16_32_30.39",0,0,0,"2019_5_28_16_39_42.274",1,1,423
"470","006.csv","2019_5_28_16_2_36.847",1,0,388,"2019_5_28_16_9_59.802",0,0,0,"2019_5_28_16_17_33.227",0,0,0,"2019_5_28_16_25_15.621",1,1,789,"2019_5_28_16_32_33.424",0,0,0,"2019_5_28_16_39_45.325",1,0,404
"471","006.csv","2019_5_28_16_2_39.898",1,0,385,"2019_5_28_16_10_2.836",0,0,0,"2019_5_28_16_17_36.261",0,0,0,"2019_5_28_16_25_18.672",0,0,0,"2019_5_28_16_32_36.458",1,1,559,"2019_5_28_16_39_48.376",1,0,457
"472","006.csv","2019_5_28_16_2_42.949",1,1,334,"2019_5_28_16_10_5.87",0,0,0,"2019_5_28_16_17_39.295",0,0,0,"2019_5_28_16_25_21.706",0,0,0,"2019_5_28_16_32_39.509",1,1,516,"2019_5_28_16_39_51.427",1,0,414
"473","006.csv","2019_5_28_16_2_46",1,1,243,"2019_5_28_16_10_8.905",1,1,650,"2019_5_28_16_17_42.329",1,1,673,"2019_5_28_16_25_24.741",0,0,0,"2019_5_28_16_32_42.56",0,0,0,"2019_5_28_16_39_54.478",1,0,499
"474","006.csv","2019_5_28_16_2_49.051",1,1,312,"2019_5_28_16_10_11.956",1,1,951,"2019_5_28_16_17_45.38",0,0,0,"2019_5_28_16_25_27.774",0,0,0,"2019_5_28_16_32_45.594",1,1,607,"2019_5_28_16_39_57.529",1,1,480
"475","006.csv","2019_5_28_16_2_52.102",1,0,389,"2019_5_28_16_10_15.007",0,0,0,"2019_5_28_16_17_48.415",0,0,0,"2019_5_28_16_25_30.809",0,0,0,"2019_5_28_16_32_48.645",1,1,604,"2019_5_28_16_40_0.58",1,0,397
"476","006.csv","2019_5_28_16_2_55.153",1,1,314,"2019_5_28_16_10_18.041",0,0,0,"2019_5_28_16_17_51.449",0,0,0,"2019_5_28_16_25_33.843",0,0,0,"2019_5_28_16_32_51.696",0,0,0,"2019_5_28_16_40_3.631",0,0,0
"477","006.csv","2019_5_28_16_2_58.204",1,0,415,"2019_5_28_16_10_21.075",1,1,647,"2019_5_28_16_17_54.483",0,0,0,"2019_5_28_16_25_36.877",0,0,0,"2019_5_28_16_32_54.731",0,0,0,"2019_5_28_16_40_6.665",1,0,344
"478","006.csv","2019_5_28_16_3_1.255",1,0,340,"2019_5_28_16_10_24.126",0,0,0,"2019_5_28_16_17_57.518",0,0,0,"2019_5_28_16_25_39.912",0,0,0,"2019_5_28_16_32_57.765",0,0,0,"2019_5_28_16_40_9.716",1,0,413
"479","006.csv","2019_5_28_16_3_4.306",1,0,353,"2019_5_28_16_10_27.16",0,0,0,"2019_5_28_16_18_0.552",1,1,754,"2019_5_28_16_25_42.946",0,0,0,"2019_5_28_16_33_0.799",0,0,0,"2019_5_28_16_40_12.767",1,0,426
"480","006.csv","2019_5_28_16_3_7.357",1,0,398,"2019_5_28_16_10_30.195",0,0,0,"2019_5_28_16_18_3.603",0,0,0,"2019_5_28_16_25_45.98",1,1,574,"2019_5_28_16_33_3.833",0,0,0,"2019_5_28_16_40_15.818",1,0,495
"481","006.csv","2019_5_28_16_3_10.408",1,0,267,"2019_5_28_16_10_33.229",0,0,0,"2019_5_28_16_18_6.637",0,0,0,"2019_5_28_16_25_49.031",0,0,0,"2019_5_28_16_33_6.868",1,1,838,"2019_5_28_16_40_18.869",1,0,436
"482","006.csv","2019_5_28_16_3_13.459",1,0,272,"2019_5_28_16_10_36.263",0,0,0,"2019_5_28_16_18_9.671",0,0,0,"2019_5_28_16_25_52.065",1,1,880,"2019_5_28_16_33_9.919",0,0,0,"2019_5_28_16_40_21.92",1,1,425
"483","006.csv","2019_5_28_16_3_16.509",1,0,301,"2019_5_28_16_10_39.298",1,1,729,"2019_5_28_16_18_12.706",1,1,833,"2019_5_28_16_25_55.116",0,0,0,"2019_5_28_16_33_12.953",1,1,673,"2019_5_28_16_40_24.971",1,0,422
"484","006.csv","2019_5_28_16_3_19.56",1,0,298,"2019_5_28_16_10_42.349",0,0,0,"2019_5_28_16_18_15.757",0,0,0,"2019_5_28_16_25_58.151",1,1,747,"2019_5_28_16_33_16.004",0,0,0,"2019_5_28_16_40_28.022",1,0,380
"485","006.csv","2019_5_28_16_3_22.611",1,0,287,"2019_5_28_16_10_45.383",1,1,860,"2019_5_28_16_18_18.791",0,0,0,"2019_5_28_16_26_1.202",0,0,0,"2019_5_28_16_33_19.038",0,0,0,"2019_5_28_16_40_31.073",1,0,368
"486","006.csv","2019_5_28_16_3_25.662",1,1,340,"2019_5_28_16_10_48.434",1,1,921,"2019_5_28_16_18_21.825",0,0,0,"2019_5_28_16_26_4.236",0,0,0,"2019_5_28_16_33_22.073",0,0,0,"2019_5_28_16_40_34.123",1,0,405
"487","006.csv","2019_5_28_16_3_28.713",1,1,401,"2019_5_28_16_10_51.485",0,0,0,"2019_5_28_16_18_24.859",1,1,879,"2019_5_28_16_26_7.27",0,0,0,"2019_5_28_16_33_25.107",0,0,0,"2019_5_28_16_40_37.175",1,0,371
"488","006.csv","2019_5_28_16_3_31.764",1,0,295,"2019_5_28_16_10_54.519",0,0,0,"2019_5_28_16_18_27.91",0,0,0,"2019_5_28_16_26_10.304",0,0,0,"2019_5_28_16_33_28.141",0,0,0,"2019_5_28_16_40_40.226",1,0,520
"489","006.csv","2019_5_28_16_3_34.815",1,0,316,"2019_5_28_16_10_57.553",0,0,0,"2019_5_28_16_18_30.945",1,1,674,"2019_5_28_16_26_13.339",0,0,0,"2019_5_28_16_33_31.175",0,0,0,"2019_5_28_16_40_43.277",1,0,397
"490","006.csv","2019_5_28_16_3_37.866",1,0,360,"2019_5_28_16_11_0.588",0,0,0,"2019_5_28_16_18_33.996",1,1,879,"2019_5_28_16_26_16.373",0,1,0,"2019_5_28_16_33_34.21",1,1,936,"2019_5_28_16_40_46.328",1,0,394
"491","006.csv","2019_5_28_16_3_40.917",1,0,414,"2019_5_28_16_11_3.622",0,0,0,"2019_5_28_16_18_37.047",1,1,1052,"2019_5_28_16_26_19.407",1,1,595,"2019_5_28_16_33_37.26",0,0,0,"2019_5_28_16_40_49.379",1,1,447
"492","006.csv","2019_5_28_16_3_43.968",1,1,315,"2019_5_28_16_11_6.656",1,1,658,"2019_5_28_16_18_40.097",1,1,1345,"2019_5_28_16_26_22.458",0,0,0,"2019_5_28_16_33_40.295",1,1,947,"2019_5_28_16_40_52.43",1,1,364
"493","006.csv","2019_5_28_16_3_47.019",1,0,304,"2019_5_28_16_11_9.707",0,0,0,"2019_5_28_16_18_43.148",1,1,1086,"2019_5_28_16_26_25.493",0,0,0,"2019_5_28_16_33_43.346",0,0,0,"2019_5_28_16_40_55.48",1,0,401
"494","006.csv","2019_5_28_16_3_50.07",1,0,333,"2019_5_28_16_11_12.741",0,0,0,"2019_5_28_16_18_46.199",0,0,0,"2019_5_28_16_26_28.527",0,0,0,"2019_5_28_16_33_46.38",0,0,0,"2019_5_28_16_40_58.531",1,1,390
"495","006.csv","2019_5_28_16_3_53.121",1,0,370,"2019_5_28_16_11_15.776",0,0,0,"2019_5_28_16_18_49.234",1,1,753,"2019_5_28_16_26_31.561",1,1,841,"2019_5_28_16_33_49.414",0,0,0,"2019_5_28_16_41_1.582",1,1,355
"496","006.csv","2019_5_28_16_3_56.172",1,0,487,"2019_5_28_16_11_18.81",0,0,0,"2019_5_28_16_18_52.285",0,0,0,"2019_5_28_16_26_34.612",1,1,894,"2019_5_28_16_33_52.449",0,0,0,"2019_5_28_16_41_4.633",1,0,384
"497","006.csv","2019_5_28_16_3_59.223",1,0,300,"2019_5_28_16_11_21.844",0,0,0,"2019_5_28_16_18_55.319",0,0,0,"2019_5_28_16_26_37.663",0,0,0,"2019_5_28_16_33_55.483",0,0,0,"2019_5_28_16_41_7.684",1,0,469
"498","006.csv","2019_5_28_16_4_2.274",1,0,329,"2019_5_28_16_11_24.878",1,1,652,"2019_5_28_16_18_58.353",0,0,0,"2019_5_28_16_26_40.697",1,1,753,"2019_5_28_16_33_58.517",0,0,0,"2019_5_28_16_41_10.735",1,0,410
"499","006.csv","2019_5_28_16_4_5.325",1,0,398,"2019_5_28_16_11_27.929",0,0,0,"2019_5_28_16_19_1.387",0,0,0,"2019_5_28_16_26_43.748",1,1,597,"2019_5_28_16_34_1.551",0,0,0,"2019_5_28_16_41_13.786",1,1,359
"500","006.csv","2019_5_28_16_4_8.376",1,1,315,"2019_5_28_16_11_30.964",1,1,975,"2019_5_28_16_19_4.422",0,0,0,"2019_5_28_16_26_46.799",0,0,0,"2019_5_28_16_34_4.586",1,1,904,"2019_5_28_16_41_16.837",1,0,428
"501","006.csv","2019_5_28_16_4_11.427",1,1,304,"2019_5_28_16_11_34.015",1,1,772,"2019_5_28_16_19_7.456",0,0,0,"2019_5_28_16_26_49.833",0,0,0,"2019_5_28_16_34_7.637",0,0,0,"2019_5_28_16_41_19.888",1,0,321
"502","006.csv","2019_5_28_16_4_14.478",1,0,269,"2019_5_28_16_11_37.066",0,0,0,"2019_5_28_16_19_10.49",0,0,0,"2019_5_28_16_26_52.868",1,1,686,"2019_5_28_16_34_10.671",0,0,0,"2019_5_28_16_41_22.939",1,0,414
"503","006.csv","2019_5_28_16_4_17.529",1,0,290,"2019_5_28_16_11_40.1",0,0,0,"2019_5_28_16_19_13.524",1,1,1782,"2019_5_28_16_26_55.919",0,0,0,"2019_5_28_16_34_13.705",0,0,0,"2019_5_28_16_41_25.99",1,0,507
"504","006.csv","2019_5_28_16_4_20.579",1,0,231,"2019_5_28_16_11_43.134",0,0,0,"2019_5_28_16_19_16.575",0,0,0,"2019_5_28_16_26_58.953",0,0,0,"2019_5_28_16_34_16.739",0,0,0,"2019_5_28_16_41_29.041",1,0,360
"505","006.csv","2019_5_28_15_54_10.206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","008.csv","2019_9_24_14_48_49.979",1,0,533,"2019_9_24_14_56_8.581",0,0,0,"2019_9_24_15_3_22.057",0,0,0,"2019_9_24_15_10_52.285",0,0,0,"2019_9_24_15_18_3.608",0,0,0,"2019_9_24_15_25_21.02",1,0,535
"507","008.csv","2019_9_24_14_48_53",1,0,424,"2019_9_24_14_56_11.594",0,0,0,"2019_9_24_15_3_25.07",0,0,0,"2019_9_24_15_10_55.299",0,0,0,"2019_9_24_15_18_6.621",0,0,0,"2019_9_24_15_25_24.033",1,1,385
"508","008.csv","2019_9_24_14_48_56.015",1,0,465,"2019_9_24_14_56_14.607",0,0,0,"2019_9_24_15_3_28.084",0,0,0,"2019_9_24_15_10_58.312",1,1,505,"2019_9_24_15_18_9.634",0,0,0,"2019_9_24_15_25_27.047",1,0,524
"509","008.csv","2019_9_24_14_48_59.03",1,0,362,"2019_9_24_14_56_17.621",0,0,0,"2019_9_24_15_3_31.097",0,0,0,"2019_9_24_15_11_1.325",0,0,0,"2019_9_24_15_18_12.648",0,0,0,"2019_9_24_15_25_30.06",1,0,295
"510","008.csv","2019_9_24_14_49_2.049",1,0,352,"2019_9_24_14_56_20.635",1,1,518,"2019_9_24_15_3_34.111",0,0,0,"2019_9_24_15_11_4.339",0,0,0,"2019_9_24_15_18_15.661",0,0,0,"2019_9_24_15_25_33.073",1,0,338
"511","008.csv","2019_9_24_14_49_5.064",1,0,456,"2019_9_24_14_56_23.649",0,0,0,"2019_9_24_15_3_37.125",0,0,0,"2019_9_24_15_11_7.353",0,0,0,"2019_9_24_15_18_18.674",0,0,0,"2019_9_24_15_25_36.086",1,0,316
"512","008.csv","2019_9_24_14_49_8.079",1,0,337,"2019_9_24_14_56_26.662",0,0,0,"2019_9_24_15_3_40.138",0,0,0,"2019_9_24_15_11_10.366",0,0,0,"2019_9_24_15_18_21.687",0,0,0,"2019_9_24_15_25_39.1",1,0,375
"513","008.csv","2019_9_24_14_49_11.092",1,0,380,"2019_9_24_14_56_29.676",0,0,0,"2019_9_24_15_3_43.152",1,1,1505,"2019_9_24_15_11_13.38",0,0,0,"2019_9_24_15_18_24.701",1,1,405,"2019_9_24_15_25_42.113",1,0,322
"514","008.csv","2019_9_24_14_49_14.105",1,1,439,"2019_9_24_14_56_32.689",1,1,464,"2019_9_24_15_3_46.165",0,0,0,"2019_9_24_15_11_16.393",1,1,424,"2019_9_24_15_18_27.715",0,0,0,"2019_9_24_15_25_45.126",1,0,316
"515","008.csv","2019_9_24_14_49_17.119",1,0,321,"2019_9_24_14_56_35.702",1,1,410,"2019_9_24_15_3_49.179",1,1,950,"2019_9_24_15_11_19.406",0,0,0,"2019_9_24_15_18_30.728",1,1,426,"2019_9_24_15_25_48.139",1,0,327
"516","008.csv","2019_9_24_14_49_20.132",1,0,348,"2019_9_24_14_56_38.715",1,1,389,"2019_9_24_15_3_52.192",1,1,784,"2019_9_24_15_11_22.419",1,1,398,"2019_9_24_15_18_33.741",0,0,0,"2019_9_24_15_25_51.153",1,0,322
"517","008.csv","2019_9_24_14_49_23.145",1,0,359,"2019_9_24_14_56_41.728",1,0,496,"2019_9_24_15_3_55.206",0,0,0,"2019_9_24_15_11_25.432",0,0,0,"2019_9_24_15_18_36.754",1,1,416,"2019_9_24_15_25_54.166",1,1,284
"518","008.csv","2019_9_24_14_49_26.158",1,0,305,"2019_9_24_14_56_44.742",0,0,0,"2019_9_24_15_3_58.219",0,0,0,"2019_9_24_15_11_28.446",0,0,0,"2019_9_24_15_18_39.767",0,0,0,"2019_9_24_15_25_57.179",1,0,343
"519","008.csv","2019_9_24_14_49_29.172",1,0,284,"2019_9_24_14_56_47.756",0,0,0,"2019_9_24_15_4_1.232",0,0,0,"2019_9_24_15_11_31.459",0,0,0,"2019_9_24_15_18_42.781",0,0,0,"2019_9_24_15_26_0.192",1,0,322
"520","008.csv","2019_9_24_14_49_32.185",1,1,342,"2019_9_24_14_56_50.769",0,0,0,"2019_9_24_15_4_4.246",0,0,0,"2019_9_24_15_11_34.473",1,1,377,"2019_9_24_15_18_45.794",0,0,0,"2019_9_24_15_26_3.206",1,0,365
"521","008.csv","2019_9_24_14_49_35.198",1,0,305,"2019_9_24_14_56_53.783",0,0,0,"2019_9_24_15_4_7.259",0,0,0,"2019_9_24_15_11_37.486",1,1,580,"2019_9_24_15_18_48.807",0,0,0,"2019_9_24_15_26_6.219",1,0,1
"522","008.csv","2019_9_24_14_49_38.213",1,0,316,"2019_9_24_14_56_56.796",0,0,0,"2019_9_24_15_4_10.272",1,1,864,"2019_9_24_15_11_40.499",0,0,0,"2019_9_24_15_18_51.821",1,1,437,"2019_9_24_15_26_9.233",1,0,466
"523","008.csv","2019_9_24_14_49_41.226",1,0,310,"2019_9_24_14_56_59.81",0,0,0,"2019_9_24_15_4_13.286",0,1,0,"2019_9_24_15_11_43.512",1,1,457,"2019_9_24_15_18_54.834",0,0,0,"2019_9_24_15_26_12.246",1,1,364
"524","008.csv","2019_9_24_14_49_44.239",1,0,289,"2019_9_24_14_57_2.824",0,0,0,"2019_9_24_15_4_16.299",0,0,0,"2019_9_24_15_11_46.526",0,0,0,"2019_9_24_15_18_57.847",1,1,363,"2019_9_24_15_26_15.259",1,0,343
"525","008.csv","2019_9_24_14_49_47.252",1,0,332,"2019_9_24_14_57_5.837",0,0,0,"2019_9_24_15_4_19.313",0,0,0,"2019_9_24_15_11_49.539",0,0,0,"2019_9_24_15_19_0.861",0,0,0,"2019_9_24_15_26_18.273",1,0,321
"526","008.csv","2019_9_24_14_49_50.265",1,0,312,"2019_9_24_14_57_8.851",0,0,0,"2019_9_24_15_4_22.327",0,0,0,"2019_9_24_15_11_52.552",0,0,0,"2019_9_24_15_19_3.874",0,0,0,"2019_9_24_15_26_21.286",1,0,316
"527","008.csv","2019_9_24_14_49_53.279",1,0,322,"2019_9_24_14_57_11.865",0,0,0,"2019_9_24_15_4_25.34",1,1,1157,"2019_9_24_15_11_55.565",0,0,0,"2019_9_24_15_19_6.887",0,0,0,"2019_9_24_15_26_24.299",1,0,279
"528","008.csv","2019_9_24_14_49_56.292",1,1,347,"2019_9_24_14_57_14.878",0,0,0,"2019_9_24_15_4_28.353",0,0,0,"2019_9_24_15_11_58.578",0,0,0,"2019_9_24_15_19_9.9",0,0,0,"2019_9_24_15_26_27.312",1,0,290
"529","008.csv","2019_9_24_14_49_59.305",1,0,358,"2019_9_24_14_57_17.892",0,0,0,"2019_9_24_15_4_31.367",0,0,0,"2019_9_24_15_12_1.591",0,0,0,"2019_9_24_15_19_12.914",0,0,0,"2019_9_24_15_26_30.326",1,0,332
"530","008.csv","2019_9_24_14_50_2.318",1,0,290,"2019_9_24_14_57_20.906",0,0,0,"2019_9_24_15_4_34.38",0,0,0,"2019_9_24_15_12_4.605",0,0,0,"2019_9_24_15_19_15.927",0,0,0,"2019_9_24_15_26_33.339",1,0,375
"531","008.csv","2019_9_24_14_50_5.332",1,1,284,"2019_9_24_14_57_23.919",0,0,0,"2019_9_24_15_4_37.394",0,0,0,"2019_9_24_15_12_7.618",0,0,0,"2019_9_24_15_19_18.941",0,0,0,"2019_9_24_15_26_36.352",1,1,322
"532","008.csv","2019_9_24_14_50_8.345",1,0,343,"2019_9_24_14_57_26.932",0,0,0,"2019_9_24_15_4_40.407",0,0,0,"2019_9_24_15_12_10.632",0,0,0,"2019_9_24_15_19_21.954",1,1,864,"2019_9_24_15_26_39.365",1,0,269
"533","008.csv","2019_9_24_14_50_11.359",1,0,369,"2019_9_24_14_57_29.946",0,0,0,"2019_9_24_15_4_43.42",0,0,0,"2019_9_24_15_12_13.645",0,0,0,"2019_9_24_15_19_24.967",0,0,0,"2019_9_24_15_26_42.379",1,0,311
"534","008.csv","2019_9_24_14_50_14.372",1,0,332,"2019_9_24_14_57_32.96",1,1,497,"2019_9_24_15_4_46.434",1,1,959,"2019_9_24_15_12_16.659",0,0,0,"2019_9_24_15_19_27.98",0,0,0,"2019_9_24_15_26_45.392",1,1,258
"535","008.csv","2019_9_24_14_50_17.387",1,0,373,"2019_9_24_14_57_35.973",0,0,0,"2019_9_24_15_4_49.447",0,0,0,"2019_9_24_15_12_19.672",1,1,554,"2019_9_24_15_19_30.994",0,0,0,"2019_9_24_15_26_48.406",1,1,349
"536","008.csv","2019_9_24_14_50_20.4",1,1,384,"2019_9_24_14_57_38.986",0,0,0,"2019_9_24_15_4_52.461",0,0,0,"2019_9_24_15_12_22.685",0,0,0,"2019_9_24_15_19_34.007",0,0,0,"2019_9_24_15_26_51.419",1,0,264
"537","008.csv","2019_9_24_14_50_23.414",1,0,330,"2019_9_24_14_57_42",0,0,0,"2019_9_24_15_4_55.474",0,1,0,"2019_9_24_15_12_25.698",0,0,0,"2019_9_24_15_19_37.021",0,0,0,"2019_9_24_15_26_54.432",1,1,275
"538","008.csv","2019_9_24_14_50_26.427",1,0,357,"2019_9_24_14_57_45.014",0,0,0,"2019_9_24_15_4_58.487",0,0,0,"2019_9_24_15_12_28.711",0,0,0,"2019_9_24_15_19_40.034",0,0,0,"2019_9_24_15_26_57.445",1,0,301
"539","008.csv","2019_9_24_14_50_29.44",1,0,400,"2019_9_24_14_57_48.027",0,0,0,"2019_9_24_15_5_1.5",0,0,0,"2019_9_24_15_12_31.725",0,0,0,"2019_9_24_15_19_43.048",1,1,474,"2019_9_24_15_27_0.458",1,1,296
"540","008.csv","2019_9_24_14_50_32.454",1,1,458,"2019_9_24_14_57_51.04",0,0,0,"2019_9_24_15_5_4.514",0,0,0,"2019_9_24_15_12_34.738",0,0,0,"2019_9_24_15_19_46.061",0,0,0,"2019_9_24_15_27_3.472",1,0,291
"541","008.csv","2019_9_24_14_50_35.467",1,0,389,"2019_9_24_14_57_54.054",0,0,0,"2019_9_24_15_5_7.527",0,0,0,"2019_9_24_15_12_37.751",0,0,0,"2019_9_24_15_19_49.075",1,1,927,"2019_9_24_15_27_6.485",1,0,286
"542","008.csv","2019_9_24_14_50_38.48",1,0,368,"2019_9_24_14_57_57.067",1,1,453,"2019_9_24_15_5_10.541",0,0,0,"2019_9_24_15_12_40.764",1,1,453,"2019_9_24_15_19_52.088",0,0,0,"2019_9_24_15_27_9.498",1,1,328
"543","008.csv","2019_9_24_14_50_41.494",1,0,394,"2019_9_24_14_58_0.081",0,0,0,"2019_9_24_15_5_13.554",0,0,0,"2019_9_24_15_12_43.777",0,0,0,"2019_9_24_15_19_55.102",0,0,0,"2019_9_24_15_27_12.511",1,0,307
"544","008.csv","2019_9_24_14_50_44.507",1,0,324,"2019_9_24_14_58_3.094",0,0,0,"2019_9_24_15_5_16.568",0,0,0,"2019_9_24_15_12_46.79",1,1,571,"2019_9_24_15_19_58.116",1,1,607,"2019_9_24_15_27_15.524",1,1,302
"545","008.csv","2019_9_24_14_50_47.521",1,1,368,"2019_9_24_14_58_6.108",0,0,0,"2019_9_24_15_5_19.581",0,0,0,"2019_9_24_15_12_49.803",0,0,0,"2019_9_24_15_20_1.129",1,1,1352,"2019_9_24_15_27_18.538",1,0,313
"546","008.csv","2019_9_24_14_50_50.534",1,1,330,"2019_9_24_14_58_9.121",0,0,0,"2019_9_24_15_5_22.595",0,1,0,"2019_9_24_15_12_52.817",0,0,0,"2019_9_24_15_20_4.142",0,0,0,"2019_9_24_15_27_21.551",1,0,371
